event_id,date,days_to_show,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active,FV_delta,maxPrice_FV_delta,FV_delta_log
9475702,2016-04-14T20:00:00-0400,32,Ween,Terminal 5,141.74,5000,55,164,New York,NY,Ticketmaster,50,0,515856,32,1907,555,118,0.381969921,0.697164,0.635968,32,91.74,4950,4.518958489
9475705,2016-03-25T19:00:00-0400,12,Carly Rae Jepsen,Terminal 5,62.6,160,36,155,New York,NY,Ticketmaster,27.5,0,2524811,12,4640,1106,49,0.495329727,0.680629,0.798568,9,35.1,132.5,3.55820113
9478068,2016-05-12T19:00:00-0400,60,Blue October,Webster Hall,52.06,104.43,21,110,New York,NY,Ticketweb,29.5,0,500273,60,292,33,24,0.434421248,0.607631,0.615481,21,22.56,74.93,3.116178427
9478697,2016-04-04T19:30:00-0400,22,AC/DC,Madison Square Garden,152.5,22256.35,451,1057,New York,NY,Ticketmaster,99,0,276130,22,17265,3007,144,0.296664362,0.860495,0.765353,43,53.5,22157.35,3.979681654
9484164,2016-07-23T19:30:00-0400,132,Chris Tomlin,Madison Square Garden,80.77,404,118,800,New York,NY,Ticketmaster,37.75,0,424916,132,59,75,22,0.442045944,0.532814,0.55711,14,43.02,366.25,3.761665124
9491853,2016-04-14T21:00:00-0400,32,Aoife O'Donovan,Bowery Ballroom,48.48,83,9,34,New York,NY,Ticketmaster,20,0,3762411,32,362,66,4,0.435491511,0.434797,0.477188,15,28.48,63,3.349202087
9492596,2016-07-20T20:00:00-0400,129,Billy Joel,Madison Square Garden,102.8,1999,1632,4534,New York,NY,Ticketmaster,65.5,0,296988,129,3748,1184,93,0.324533324,0.78699,0.663087,51,37.3,1933.5,3.618993327
9499882,2016-04-25T21:00:00-0400,43,White Denim,Bowery Ballroom,56.78,199.02,16,58,New York,NY,Ticketmaster,20,0,589804,43,2714,436,90,0.420035989,0.539433,0.534639,10,36.78,179.02,3.604954219
9500211,2016-04-16T19:00:00-0400,34,Citizen and Turnover,Bowery Ballroom,71.41,1111,7,29,New York,NY,Ticketmaster,17,0,324205,34,466,15,9,0.475629413,0.505467,0.575824,5,54.41,1094,3.996547961
9500318,2016-04-21T20:00:00-0400,39,Little Green Cars,Bowery Ballroom,41.45,53,11,42,New York,NY,Ticketmaster,15,0,5285298,39,600,117,7,0.447793954,0.501357,0.53891,8,26.45,38,3.275256158
9500534,2016-03-31T20:00:00-0400,18,Junior Boys,Webster Hall,47.94,57,11,50,New York,NY,Songkick Tickets,29.38,0,362018,18,1986,224,112,0.43194469,0.627186,0.632407,17,18.56,27.62,2.921008727
9500881,2016-04-28T20:00:00-0400,46,Tori Kelly,Beacon Theatre,59.05,589,215,573,New York,NY,Ticketmaster,34.5,0,1054791,46,478,132,1,0.559208525,0.580404,0.758162,12,24.55,554.5,3.200711854
9500994,2016-04-07T19:30:00-0400,25,Blue Oyster Cult,B.B. King Blues Club & Grill,99.13,107,3,18,New York,NY,Ticketmaster,55,0,246574,25,1864,237,45,0.347187877,0.694517,0.575033,49,44.13,52,3.787139823
9500995,2016-06-17T19:30:00-0400,96,Blue Oyster Cult,B.B. King Blues Club & Grill,118.13,111,7,37,New York,NY,Ticketmaster,55,0,246574,96,1864,237,45,0.347187877,0.694517,0.575033,49,63.13,56,4.145196092
9501265,2016-04-22T20:00:00-0400,40,Floetry,B.B. King Blues Club & Grill,160.62,145,3,11,New York,NY,Ticketmaster,65,0,378151,40,354,26,16,0.440491913,0.522716,0.546903,19,95.62,80,4.560382003
9501266,2016-04-24T20:00:00-0400,42,Floetry,B.B. King Blues Club & Grill,112.66,157,5,27,New York,NY,Ticketmaster,65,0,378151,42,354,26,16,0.440491913,0.522716,0.546903,19,47.66,92,3.864092472
9501300,2016-05-19T19:00:00-0400,67,Flatbush Zombies,Terminal 5,61.5,84,9,44,New York,NY,Ticketmaster,25,0,5081903,67,1739,234,2,0.467464415,0.521325,0.579203,6,36.5,59,3.597312261
9501477,2016-03-18T19:30:00-0400,5,Cowboy Mouth,B.B. King Blues Club & Grill,64.86,80,6,29,New York,NY,Ticketmaster,20,0,23882,5,145,50,13,0.446345157,0.483908,0.523895,26,44.86,60,3.803546529
9501681,2016-04-29T20:00:00-0400,47,Tori Kelly,Beacon Theatre,85.1,5000,160,454,New York,NY,Ticketmaster,34.5,0,1054791,47,478,132,1,0.559208525,0.580404,0.758162,12,50.6,4965.5,3.923951576
9501767,2016-03-20T20:00:00-0400,7,Jefferson Starship,B.B. King Blues Club & Grill,61.5,62.87,2,8,New York,NY,Ticketmaster,20,0,452107,7,565,52,24,0.392486522,0.573952,0.52674,42,41.5,42.87,3.725693427
9501770,2016-03-25T20:00:00-0400,12,Andra Day,Webster Hall,38.88,299,38,147,New York,NY,Songkick Tickets,27.19,0,5954334,12,162,20,1,0.451443748,0.440011,0.498246,4,11.69,271.81,2.458733775
9501791,2016-04-23T20:00:00-0400,41,Charles Bradley and his Extraordinaires,Beacon Theatre,68.17,350,38,107,New York,NY,Ticketmaster,35,0,4755323,41,1910,1608,29,0.436267314,0.565755,0.578056,51,33.17,315,3.501645853
9502453,2016-08-09T20:00:00-0400,149,Billy Joel,Madison Square Garden,101.62,1999,1549,5237,New York,NY,Ticketmaster,65.5,0,296988,149,3748,1184,93,0.324533324,0.78699,0.663087,51,36.12,1933.5,3.586846729
9503541,2016-05-17T20:00:00-0400,65,Wolf Parade,Bowery Ballroom,96.9,325,10,25,New York,NY,Ticketmaster,27,0,269984,65,3061,373,98,0.371868213,0.614005,0.532463,13,69.9,298,4.247065649
9503542,2016-05-18T20:00:00-0400,66,Wolf Parade,Bowery Ballroom,91,325,10,23,New York,NY,Ticketmaster,27,0,269984,66,3061,373,98,0.371868213,0.614005,0.532463,13,64,298,4.158883083
9503543,2016-05-19T20:00:00-0400,67,Wolf Parade,Bowery Ballroom,85.1,325,13,48,New York,NY,Ticketmaster,27,0,269984,67,3061,373,98,0.371868213,0.614005,0.532463,13,58.1,298,4.062165664
9503544,2016-05-20T20:00:00-0400,68,Wolf Parade,Bowery Ballroom,87.46,325,18,54,New York,NY,Ticketmaster,27,0,269984,68,3061,373,98,0.371868213,0.614005,0.532463,13,60.46,298,4.101981989
9503545,2016-05-21T20:00:00-0400,69,Wolf Parade,Bowery Ballroom,102.8,325,17,60,New York,NY,Ticketmaster,27,0,269984,69,3061,373,98,0.371868213,0.614005,0.532463,13,75.8,298,4.328098293
9505506,2016-03-15T19:45:00-0400,2,Frank Turner,New York Society for Ethical Culture,48.52,111.11,8,15,New York,NY,Ticketfly,35,0,529844,2,2581,943,112,0.383653145,0.672066,0.608591,15,13.52,76.11,2.604170071
9506335,2016-04-19T20:00:00-0400,37,Aurora,Bowery Ballroom,36.35,1111,25,102,New York,NY,Ticketmaster,15,0,8489533,37,3361,207,2,0.618090572,0.544733,0.793037,5,21.35,1096,3.06105174
9506600,2016-05-01T19:30:00-0400,49,Pearl Jam,Madison Square Garden,155.9,5350,757,1994,New York,NY,Ticketmaster,85,0,312553,49,8554,3068,208,0.32300551,0.830349,0.749134,26,70.9,5265,4.261270434
9506601,2016-05-02T19:30:00-0400,50,Pearl Jam,Madison Square Garden,142.92,3890,1005,2638,New York,NY,Ticketmaster,85,0,312553,50,8554,3068,208,0.32300551,0.830349,0.749134,26,57.92,3805,4.059062748
9506824,2016-06-27T20:00:00-0400,106,Sting and Peter Gabriel,Madison Square Garden,148.82,5000,494,1252,New York,NY,Ticketmaster,55,0,165478,106,4510,771,61,0.324581905,0.808319,0.703623,35,93.82,4945,4.541378053
9507335,2016-06-24T20:00:00-0400,103,The Mavericks,Beacon Theatre,59.53,400,79,250,New York,NY,Ticketmaster,35,0,439914,103,2167,568,39,0.357919015,0.588844,0.491828,27,24.53,365,3.199896858
9508194,2016-04-18T20:00:00-0400,36,Lissie,Bowery Ballroom,47.87,1999.9,13,48,New York,NY,Ticketmaster,20,0,582389,36,1133,222,29,0.437373863,0.564642,0.578523,10,27.87,1979.9,3.327550841
9508243,2016-04-23T19:00:00-0400,41,Houndmouth,Terminal 5,44.98,75,17,87,New York,NY,Ticketmaster,30,0,5183683,41,678,208,15,0.45245395,0.523811,0.562663,5,14.98,45,2.706715978
9509046,2016-06-17T19:00:00-0400,96,At The Drive-In,Terminal 5,117.47,500,52,201,New York,NY,Ticketmaster,35,0,206412,96,65,50,46,0.419267465,0.589587,0.576816,22,82.47,465,4.412434591
9509089,2016-03-19T19:00:00-0400,6,Dr. Dog,Terminal 5,49.7,83,10,32,New York,NY,Ticketmaster,30,0,42687,6,3581,672,100,0.425216698,0.638884,0.635266,17,19.7,53,2.980618636
9509181,2016-04-26T20:00:00-0400,44,White Denim,Bowery Ballroom,44.26,139.86,22,78,New York,NY,Ticketmaster,20,0,589804,44,2714,436,90,0.420035989,0.539433,0.534639,10,24.26,119.86,3.188828904
9509245,2016-04-15T20:00:00-0400,33,Avantasia,Playstation Theater,111.04,109.44,5,22,New York,NY,Songkick Tickets,72,0,216245,33,710,82,16,0.403151822,0.611247,0.574611,17,39.04,37.44,3.664586762
9509437,2016-09-22T19:30:00-0400,193,Peter Hook and The Light,Webster Hall,42.1,109,12,60,New York,NY,Songkick Tickets,29.26,0,4154881,193,1441,472,2,0.346621433,0.503933,0.418708,40,12.84,79.74,2.552565298
9509438,2016-09-23T19:30:00-0400,194,Peter Hook and The Light,Webster Hall,48.51,109,11,52,New York,NY,Songkick Tickets,29.26,0,4154881,194,1441,472,2,0.346621433,0.503933,0.418708,40,19.25,79.74,2.957511061
9510188,2016-04-08T21:00:00-0400,26,Cloud Cult,Bowery Ballroom,48.52,99,6,22,New York,NY,Ticketmaster,20,0,307496,26,646,65,33,0.439368913,0.539263,0.559104,21,28.52,79,3.350605596
9510994,2016-07-14T19:30:00-0400,123,Brand New and Modest Mouse,Madison Square Garden,99.14,9999,389,1037,New York,NY,Ticketmaster,35,0,352662,123,782,68,56,0.350716532,0.713554,0.6037,16,64.14,9964,4.161068194
9511119,2016-04-11T19:30:00-0400,29,Ace Frehley,B.B. King Blues Club & Grill,67.4,85.5,10,58,New York,NY,Ticketmaster,39.5,0,307655,29,1351,345,12,0.364550169,0.6406,0.546269,52,27.9,46,3.328626689
9511120,2016-04-12T19:30:00-0400,30,Ace Frehley,B.B. King Blues Club & Grill,52.45,85.5,7,36,New York,NY,Ticketmaster,39.5,0,307655,30,1351,345,12,0.364550169,0.6406,0.546269,52,12.95,46,2.561095788
9511764,2016-05-24T20:00:00-0400,72,Flatbush Zombies,Webster Hall,45.39,73,12,52,New York,NY,Songkick Tickets,32.3,0,5081903,72,1739,234,2,0.467464415,0.521325,0.579203,6,13.09,40.7,2.57184858
9511765,2016-05-25T20:00:00-0400,73,Flatbush Zombies,Webster Hall,55.58,73,10,39,New York,NY,Songkick Tickets,32.3,0,5081903,73,1739,234,2,0.467464415,0.521325,0.579203,6,23.28,40.7,3.147594623
9512003,2016-04-12T20:00:00-0400,30,Iggy Pop,United Palace Theatre,131.12,350,68,170,New York,NY,Ticketmaster,55,0,170739,30,1809,412,161,0.335931468,0.741933,0.614867,56,76.12,295,4.332311042
9512104,2016-04-11T20:00:00-0400,29,Cate Le Bon,Bowery Ballroom,39.86,75,7,26,New York,NY,Ticketmaster,15,0,585392,29,1086,148,47,0.405786053,0.505967,0.491624,9,24.86,60,3.213260086
9512349,2016-04-22T20:00:00-0400,40,Amon Amarth,Playstation Theater,57.96,125,15,77,New York,NY,AXS,30,0,216859,40,2596,584,43,0.370391035,0.691542,0.609883,24,27.96,95,3.330774917
9513538,2016-09-30T20:00:00-0400,201,Billy Joel,Madison Square Garden,108.7,9999,1389,4228,New York,NY,Ticketmaster,65.5,0,296988,201,3748,1184,93,0.324533324,0.78699,0.663087,51,43.2,9933.5,3.765840495
9513748,2016-04-12T20:00:00-0400,30,The Dandy Warhols,Bowery Ballroom,52.05,99,7,26,New York,NY,Ticketmaster,30,0,376657,30,2053,208,103,0.365744674,0.667793,0.575582,22,22.05,69,3.093312602
9513749,2016-04-13T20:00:00-0400,31,The Dandy Warhols,Bowery Ballroom,52.05,93,4,13,New York,NY,Ticketmaster,30,0,376657,31,2053,208,103,0.365744674,0.667793,0.575582,22,22.05,63,3.093312602
9513910,2016-06-13T18:00:00-0400,92,Barenaked Ladies,Central Park Summerstage,99.25,157,9,46,New York,NY,Ticketfly,52,0,199498,92,1109,203,51,0.363050516,0.684891,0.590115,28,47.25,105,3.855452654
9514285,2016-04-04T20:00:00-0400,22,The Smashing Pumpkins,Beacon Theatre,73.24,656,229,564,New York,NY,Ticketmaster,55,0,233074,22,7148,1605,210,0.316458833,0.814701,0.699053,28,18.24,601,2.903616985
9514296,2016-07-27T19:00:00-0400,136,Bryan Ferry,Beacon Theatre,109.62,1150,76,226,New York,NY,Ticketmaster,59.5,0,408487,136,2395,519,95,0.366692829,0.656079,0.564829,46,50.12,1090.5,3.91442013
9514297,2016-07-29T19:00:00-0400,138,Bryan Ferry,Beacon Theatre,98.79,1500,145,417,New York,NY,Ticketmaster,59.5,0,408487,138,2395,519,95,0.366692829,0.656079,0.564829,46,39.29,1440.5,3.670970034
9516623,2016-05-14T20:00:00-0400,62,Graham Nash,Town Hall New York,99.65,313.95,24,69,New York,NY,Ticketmaster,51,0,193597,62,750,278,20,0.39081728,0.625902,0.57094,58,48.65,262.95,3.884651809
9516627,2016-04-05T20:00:00-0400,23,The Smashing Pumpkins,Beacon Theatre,82.8,499,136,387,New York,NY,Ticketmaster,55,0,233074,23,7148,1605,210,0.316458833,0.814701,0.699053,28,27.8,444,3.325036021
9516661,2016-04-05T20:00:00-0400,23,Autolux,Bowery Ballroom,49.7,93,7,23,New York,NY,Ticketmaster,20,0,258210,23,659,71,22,0.366290488,0.573352,0.491121,15,29.7,73,3.391147046
9516812,2016-05-11T20:00:00-0400,59,Half Moon Run,Bowery Ballroom,40.52,75,18,77,New York,NY,Ticketmaster,18,0,3878406,59,574,144,10,0.52720494,0.546965,0.678715,6,22.52,57,3.114403803
9516928,2016-03-29T20:00:00-0400,16,Gin Wigmore,Bowery Ballroom,44.98,99.02,12,56,New York,NY,Ticketmaster,18,0,2501116,16,192,34,5,0.569533948,0.520768,0.705092,8,26.98,81.02,3.295095851
9517578,2016-05-02T19:00:00-0400,50,Delta Rae,Bowery Ballroom,79.2,93,5,20,New York,NY,Ticketmaster,20,0,3570191,50,430,165,5,0.43643246,0.50357,0.52692,7,59.2,73,4.080921542
9517659,2016-04-08T19:00:00-0400,26,Iration,Webster Hall,45.99,64,10,50,New York,NY,Songkick Tickets,31.3,0,84879,26,174,47,0,0.465272141,0.519546,0.57498,12,14.69,32.7,2.68716699
9519156,2016-05-07T20:00:00-0400,55,Mura Masa and Nao,Bowery Ballroom,85.61,125,13,44,New York,NY,Ticketmaster,15,0,8054163,55,660,9,0,0.458178243,0.457261,0.517955,3,70.61,110,4.257171778
9519168,2016-05-20T19:00:00-0400,68,Parquet Courts,Webster Hall,45.61,98,17,72,New York,NY,Songkick Tickets,26.19,0,3824306,68,2960,470,65,0.49524443,0.533956,0.62522,6,19.42,71.81,2.966303463
9519279,2016-03-25T22:00:00-0400,12,Baauer,Webster Hall,49.11,74.99,10,33,New York,NY,Songkick Tickets,25.19,0,5502993,12,3452,678,0,0.536059188,0.560268,0.704281,4,23.92,49.8,3.174714929
9521451,2016-06-15T19:00:00-0400,94,The Neighbourhood,Terminal 5,59.12,160,39,177,New York,NY,Ticketmaster,37.5,0,636848,94,2519,239,12,0.496259443,0.613667,0.710173,5,21.62,122.5,3.073618812
9521707,2016-05-12T20:00:00-0400,60,The Rides,Town Hall New York,167.29,628.95,12,38,New York,NY,Ticketmaster,59.5,0,781564,60,113,32,5,0.410103504,0.38044,0.428427,3,107.79,569.45,4.68018489
9521927,2016-04-13T20:00:00-0400,31,Thao and the Get Down Stay Down,Webster Hall,47.34,55,4,20,New York,NY,Songkick Tickets,27.19,0,6213309,31,272,42,5,0.284252546,0.314178,0.296953,13,20.15,27.81,3.003204288
9521975,2016-10-24T20:00:00-0400,225,Mana,Madison Square Garden,85.1,3890,507,1712,New York,NY,Ticketmaster,56,0,106220,225,444,75,2,0.519247614,0.628357,0.761751,30,29.1,3834,3.370738174
9522609,2016-05-12T20:00:00-0400,60,Floating Points,Bowery Ballroom,95.72,93,5,20,New York,NY,Ticketmaster,20,0,2486306,60,2017,267,12,0.477890753,0.560105,0.627701,9,75.72,73,4.327042326
9522670,2016-04-26T20:00:00-0400,44,The Spill Canvas,The Studio at Webster Hall,95.81,79.08,1,6,New York,NY,Songkick Tickets,19.08,0,520329,44,171,20,16,0.374928211,0.603428,0.52753,14,76.73,60,4.340292766
9522898,2016-04-06T20:00:00-0400,24,Smashing Pumpkins,Beacon Theatre,75.66,700,244,752,New York,NY,Ticketmaster,55,0,233074,24,7148,1605,210,0.316458833,0.814701,0.699053,28,20.66,645,3.028199464
9523092,2016-03-27T21:00:00-0400,14,DMX,B.B. King Blues Club & Grill,62.03,130,14,68,New York,NY,Ticketmaster,29.5,0,214342,14,3960,1002,48,0.329928791,0.754848,0.622132,28,32.53,100.5,3.48216274
9523302,2016-10-28T20:00:00-0400,229,Billy Joel,Madison Square Garden,108.7,9999,1664,5225,New York,NY,Ticketmaster,65.5,0,296988,229,3748,1184,93,0.324533324,0.78699,0.663087,51,43.2,9933.5,3.765840495
9523903,2016-03-21T19:00:00-0400,8,Jake Bugg,Bowery Ballroom,82.74,999,11,29,New York,NY,Ticketmaster,25,0,4172111,8,2505,1226,23,0.464598457,0.567421,0.61719,5,57.74,974,4.055950174
9527060,2016-04-30T20:00:00-0400,48,Penguin Prison,Bowery Ballroom,64.79,82,6,24,New York,NY,Ticketmaster,22,0,3053191,48,2073,112,5,0.439926771,0.537816,0.5586,8,42.79,60,3.75630443
9527536,2016-10-08T20:00:00-0400,209,Lake Street Dive,Radio City Music Hall,68.56,750,295,867,New York,NY,Ticketmaster,39.5,0,1077331,209,397,175,11,0.509486732,0.50701,0.618196,12,29.06,710.5,3.369362658
9527726,2016-05-20T20:00:00-0400,68,Sam Beam with Jesca Hoop,Town Hall New York,60.87,143.01,28,77,New York,NY,Ticketmaster,35,0,625595,68,740,155,0,0.321627593,0.455966,0.362932,14,25.87,108.01,3.253083996
9527771,2016-05-25T19:00:00-0400,73,Borns,Terminal 5,42.62,456.99,33,187,New York,NY,Ticketmaster,25,0,8239708,73,0,0,2,0.662223728,0.393536,0.691812,6,17.62,431.99,2.869034621
9527959,2016-04-21T20:00:00-0400,39,Bryson Tiller,Radio City Music Hall,74.09,5000,515,1337,New York,NY,Ticketmaster,45,0,8589549,39,352,8,0,0.535494033,0.196552,0.55942,5,29.09,4955,3.370394473
9528053,2016-08-10T19:00:00-0400,150,Glenn Hughes with Joanne Shaw Taylor,B.B. King Blues Club & Grill,119.32,100,2,10,New York,NY,Ticketmaster,25,0,532544,150,1065,337,7,0.375600078,0.614823,0.538542,49,94.32,75,4.546693256
9528480,2016-04-02T20:00:00-0400,20,Small Black,Bowery Ballroom,41.44,93,6,24,New York,NY,Ticketmaster,15,0,2589501,20,621,70,38,0.447146198,0.549889,0.578209,7,26.44,78,3.274878015
9528645,2016-07-13T21:00:00-0400,122,Rakim,B.B. King Blues Club & Grill,138.2,150,3,21,New York,NY,Ticketmaster,30,0,140745,122,2514,404,20,0.317722688,0.72137,0.555953,32,108.2,120,4.683981366
9528647,2016-10-12T19:30:00-0400,213,Kindred The Family Soul,B.B. King Blues Club & Grill,119.32,165,3,12,New York,NY,Ticketmaster,29.5,0,502439,213,106,8,9,0.427841738,0.52649,0.534167,14,89.82,135.5,4.497807668
9529174,2016-04-20T19:00:00-0400,38,Underworld,Terminal 5,75.66,120,13,53,New York,NY,Ticketmaster,45,0,462490,38,1867,296,96,0.388827447,0.708447,0.662291,36,30.66,75,3.422958873
9529516,2016-05-04T20:30:00-0400,52,M. Ward,Webster Hall,55.6,89,6,36,New York,NY,Songkick Tickets,40.97,0,503681,52,3395,700,133,0.365873707,0.657022,0.56453,17,14.63,48.03,2.683074215
9529619,2016-04-24T19:30:00-0400,42,Third Day with Steven Curtis Chapman,Beacon Theatre,58.35,511,31,115,New York,NY,Ticketmaster,25.75,0,20156,42,119,98,43,0.38797882,0.640086,0.580853,25,32.6,485.25,3.484312288
9530249,2016-04-22T20:00:00-0400,40,Bryson Tiller,Radio City Music Hall,85.1,735,321,1089,New York,NY,Ticketmaster,45,0,8589549,40,352,8,0,0.535494033,0.196552,0.55942,5,40.1,690,3.691376334
9530483,2016-06-30T20:00:00-0400,109,The Stone Roses with Rodrigo y Gabriela,Madison Square Garden,79.2,3000,534,1660,New York,NY,Ticketmaster,45,0,204995,109,3980,1381,29,0.31788871,0.748172,0.59018,33,34.2,2955,3.532225644
9531378,2016-05-06T20:00:00-0400,54,Peter Wolf,Bowery Ballroom,85.1,200,5,19,New York,NY,Ticketmaster,38,0,528289,54,247,69,23,0.434128081,0.393634,0.453525,50,47.1,162,3.852273001
9531400,2016-05-17T18:30:00-0400,65,The Boxer Rebellion,Mercury Lounge,182.13,199.95,3,7,New York,NY,Ticketmaster,20,0,111256,65,618,94,22,0.427923545,0.552073,0.555195,15,162.13,179.95,5.088398483
9531423,2016-06-01T20:00:00-0400,80,Gold Panda,Bowery Ballroom,55.6,199,4,15,New York,NY,Ticketmaster,18,0,2332370,80,2962,469,52,0.441885238,0.560024,0.580336,7,37.6,181,3.62700405
9531432,2016-08-11T20:00:00-0400,151,Belly,Bowery Ballroom,59.14,185,18,69,New York,NY,Ticketmaster,30,0,478375,151,552,109,14,0.400901745,0.539485,0.510324,25,29.14,155,3.372111801
9531441,2016-10-19T19:30:00-0400,220,Oh Wonder,Terminal 5,54.21,199.99,31,172,New York,NY,Ticketmaster,25,0,8418168,220,665,10,1,0.495731054,0.473941,0.573695,2,29.21,174.99,3.374511116
9531846,2016-05-12T20:00:00-0400,60,Zhu,Terminal 5,55.46,200,68,390,New York,NY,Ticketmaster,30,0,1183857,60,1959,48,0,0.604552421,0.559962,0.793894,2,25.46,170,3.237108593
9531850,2016-05-03T21:00:00-0400,51,Local H,Bowery Ballroom,108.58,199,3,13,New York,NY,Ticketmaster,20,0,138547,51,509,54,32,0.410149096,0.579228,0.555037,29,88.58,179,4.483906099
9531940,2016-07-12T21:00:00-0400,121,Rakim,B.B. King Blues Club & Grill,81.44,87,11,52,New York,NY,Ticketmaster,30,0,140745,121,2514,404,20,0.317722688,0.72137,0.555953,32,51.44,57,3.94041608
9533103,2016-03-25T22:00:00-0400,12,Nervo,Space Ibiza New York,44.19,33.35,2,10,New York,NY,Wantickets,30,0,1118443,12,2235,141,0,0.503766248,0.59618,0.700478,11,14.19,3.35,2.652537491
9533137,2016-04-28T18:30:00-0400,46,Big Wild,Mercury Lounge,38.83,68,12,50,New York,NY,Ticketmaster,12,0,8351553,46,153,14,0,0.40621619,0.305084,0.424366,3,26.83,56,3.289520664
9533232,2016-06-18T20:00:00-0400,97,Jackson Browne,Beacon Theatre,170.45,1695,12,44,New York,NY,Ticketmaster,56,0,51843,97,2284,786,62,0.32824046,0.722503,0.575742,50,114.45,1639,4.740138046
9533757,2016-11-30T20:00:00-0400,262,Billy Joel,Madison Square Garden,108.82,10698.93,1239,4235,New York,NY,Ticketmaster,65.5,0,296988,262,3748,1184,93,0.324533324,0.78699,0.663087,51,43.32,10633.43,3.768614422
9533947,2016-06-17T20:00:00-0400,96,Jackson Browne,Beacon Theatre,170.45,1495,11,40,New York,NY,Ticketmaster,56,0,51843,96,2284,786,62,0.32824046,0.722503,0.575742,50,114.45,1439,4.740138046
9534355,2016-07-24T18:00:00-0400,133,Flight of the Conchords,Central Park Summerstage,120.5,3333,48,224,New York,NY,Ticketfly,50,0,510659,133,1593,205,57,0.355970842,0.66393,0.556219,18,70.5,3283,4.25561271
9534594,2016-05-09T20:00:00-0400,57,Chelsea Wolfe,Bowery Ballroom,50.79,97,8,33,New York,NY,Ticketmaster,25,0,183260,57,1765,231,35,0.416553465,0.590233,0.573677,7,25.79,72,3.24998682
9535133,2016-05-10T21:00:00-0400,58,Breakbot,Webster Hall,48.52,39.99,2,3,New York,NY,Songkick Tickets,26.19,0,604584,58,2886,87,4,0.469017619,0.610945,0.668154,16,22.33,13.8,3.105931066
9535307,2016-05-10T20:00:00-0400,58,Crystal Fighters,Bowery Ballroom,59.09,100,17,47,New York,NY,Ticketmaster,20,1,2331800,58,1783,165,9,0.451165168,0.569059,0.600875,8,39.09,80,3.66586668
